,g1_symbol,g2_symbol,conn
762,ACOT7,CALM3,0.4575
763,ACOT7,TMEM160,0.4289
764,ACOT7,INAFM1,0.4116
765,ACOT7,SEPW1,0.3965
766,ACOT7,SYT5,0.4658
767,ACOT7,GNAZ,0.3899
768,ACOT7,YWHAH,0.5016
769,ACOT7,RBFOX2,0.474
770,ACOT7,SEPT3,0.4489
771,ACOT7,CXADR,0.5175
772,ACOT7,TTC3,0.4425
773,ENO1,YBX1,0.3916
774,ENO1,RPS8,0.4324
775,ENO1,RPS27,0.4089
776,ENO1,MGST3,0.4563
777,ENO1,TOMM20,0.4087
778,ENO1,PDIA6,0.4044
779,ENO1,PPP1CB,0.3904
780,ENO1,EEF1B2,0.4007
781,ENO1,IGFBP2,0.5112
782,ENO1,TKT,0.4104
783,ENO1,RPS23,0.4036
784,ENO1,PJA2,0.4214
785,ENO1,VDAC1,0.4291
786,ENO1,CANX,0.462
787,ENO1,HSP90AB1,0.4685
788,ENO1,AKAP12,0.3982
789,ENO1,MPC1,0.3931
790,ENO1,SEPT7,0.4748
791,ENO1,RHEB,0.4484
792,ENO1,PRDX4,0.4077
793,ENO1,ATP6AP2,0.3896
794,ENO1,RPL30,0.4337
795,ENO1,DNAJA1,0.407
796,ENO1,TXN,0.4532
797,ENO1,HSPA5,0.4227
798,ENO1,FTH1,0.5092
799,ENO1,RTN3,0.4242
800,ENO1,FEZ1,0.3942
801,ENO1,PFKP,0.4128
802,ENO1,VIM,0.4044
803,ENO1,PSAP,0.4151
804,ENO1,P4HA1,0.4014
805,ENO1,RPS24,0.4437
806,ENO1,PGAM1,0.5631
807,ENO1,SCD,0.4007
808,ENO1,BNIP3,0.6019
809,ENO1,GAPDH,0.6369
810,ENO1,TPI1,0.6058
811,ENO1,CD63,0.4486
812,ENO1,HSP90B1,0.4242
813,ENO1,DYNLL1,0.4351
814,ENO1,TPT1,0.4897
815,ENO1,ITM2B,0.404
816,ENO1,CALM1,0.4158
817,ENO1,CKB,0.4444
818,ENO1,SERF2,0.3903
819,ENO1,RPLP1,0.4821
820,ENO1,RPS2,0.436
821,ENO1,ALDOA,0.6357
822,ENO1,EIF1,0.4968
823,ENO1,BSG,0.4211
824,ENO1,CALR,0.3933
825,ENO1,RPS19,0.4503
826,ENO1,SEPW1,0.399
827,ENO1,FTL,0.5196
828,ENO1,RPL3,0.4629
829,PTCHD2,SOX11,0.4077
830,PTCHD2,BHLHE22,0.3952
831,DRAXIN,CAMK2N1,0.3936
832,DRAXIN,STMN1,0.4822
833,DRAXIN,MARCKSL1,0.4169
834,DRAXIN,HPCA,0.4012
835,DRAXIN,YBX1,0.4064
836,DRAXIN,DAB1,0.4104
837,DRAXIN,LRRC7,0.4624
838,DRAXIN,FNBP1L,0.4534
839,DRAXIN,MLLT11,0.4608
840,DRAXIN,CADM3,0.3998
841,DRAXIN,KIFAP3,0.3884
842,DRAXIN,DNM3,0.39
843,DRAXIN,ARPC5,0.4389
844,DRAXIN,KIF21B,0.4099
845,DRAXIN,CEP170,0.4683
846,DRAXIN,AKT3,0.3919
847,DRAXIN,ZBTB18,0.4825
848,DRAXIN,MYT1L,0.451
849,DRAXIN,SOX11,0.4252
850,DRAXIN,KIDINS220,0.4721
851,DRAXIN,FAM49A,0.4216
852,DRAXIN,FKBP1B,0.402
853,DRAXIN,KIF3C,0.3914
854,DRAXIN,DPYSL5,0.4064
855,DRAXIN,SPTBN1,0.4305
856,DRAXIN,BCL11A,0.4229
857,DRAXIN,ADD2,0.4235
858,DRAXIN,TMSB10,0.4934
859,DRAXIN,REEP1,0.4025
860,DRAXIN,R3HDM1,0.4446
861,DRAXIN,KIF5C,0.4386
862,DRAXIN,SCN2A,0.3933
863,DRAXIN,CSRNP3,0.419
864,DRAXIN,SATB2,0.4131
865,DRAXIN,MAP2,0.415
866,DRAXIN,CHL1,0.4257
867,DRAXIN,SH3BP5,0.4433
868,DRAXIN,CLASP2,0.412
869,DRAXIN,ARPP21,0.4451
870,DRAXIN,CAMKV,0.3891
871,DRAXIN,TAGLN3,0.41
872,DRAXIN,GAP43,0.4824
873,DRAXIN,NSG1,0.5033
874,DRAXIN,CRMP1,0.5039
875,DRAXIN,UCHL1,0.4657
876,DRAXIN,EPHA5,0.4423
877,DRAXIN,CCNI,0.4329
878,DRAXIN,ANK2,0.4673
879,DRAXIN,GRIA2,0.4138
880,DRAXIN,BASP1,0.4456
881,DRAXIN,MAP1B,0.4924
882,DRAXIN,MEF2C,0.4158
883,DRAXIN,CAMK4,0.389
884,DRAXIN,NREP,0.4347
885,DRAXIN,DPYSL3,0.4841
886,DRAXIN,GRIA1,0.4103
887,DRAXIN,HMP19,0.4696
888,DRAXIN,TUBB2A,0.4391
889,DRAXIN,TUBB2B,0.4057
890,DRAXIN,SOX4,0.3896
891,DRAXIN,TUBB,0.4595
892,DRAXIN,NUDT3,0.4281
893,DRAXIN,HSP90AB1,0.401
894,DRAXIN,CD24,0.5053
895,DRAXIN,BZW2,0.3992
896,DRAXIN,MPP6,0.4054
897,DRAXIN,NEUROD6,0.4703
898,DRAXIN,CAMK2B,0.4499
899,DRAXIN,YWHAG,0.4646
900,DRAXIN,GNAI1,0.4259
901,DRAXIN,CACNA2D1,0.4489
902,DRAXIN,PCLO,0.4447
903,DRAXIN,AKAP9,0.4159
904,DRAXIN,PRKAR2B,0.4041
905,DRAXIN,GPR85,0.4016
906,DRAXIN,PLXNA4,0.4042
907,DRAXIN,TCAF1,0.3949
908,DRAXIN,PCSK1N,0.4798
909,DRAXIN,BEX1,0.3919
910,DRAXIN,DCX,0.4924
911,DRAXIN,IDS,0.4119
912,DRAXIN,MSRA,0.3951
913,DRAXIN,NEFM,0.4084
914,DRAXIN,DPYSL2,0.4221
915,DRAXIN,STMN4,0.444
916,DRAXIN,BHLHE22,0.4475
917,DRAXIN,PKIA,0.4767
918,DRAXIN,STMN2,0.5199
919,DRAXIN,RUNX1T1,0.414
920,DRAXIN,YWHAZ,0.4623
921,DRAXIN,SYBU,0.3919
922,DRAXIN,MTSS1,0.4083
923,DRAXIN,SLA,0.4262
924,DRAXIN,PTPRD,0.4036
925,DRAXIN,AGTPBP1,0.3975
926,DRAXIN,STXBP1,0.4222
927,DRAXIN,SPTAN1,0.426
928,DRAXIN,NCS1,0.4277
929,DRAXIN,PRRC2B,0.399
930,DRAXIN,PGM2L1,0.4002
931,DRAXIN,NCAM1,0.477
932,DRAXIN,SCN3B,0.4037
933,DRAXIN,CELF2,0.4478
934,DRAXIN,ANK3,0.4222
935,DRAXIN,INA,0.5176
936,DRAXIN,SHTN1,0.4899
937,DRAXIN,PTMS,0.4091
938,DRAXIN,GRIN2B,0.4509
939,DRAXIN,PPFIBP1,0.4146
940,DRAXIN,NELL2,0.45
941,DRAXIN,SLC38A1,0.4199
942,DRAXIN,TUBA1A,0.4784
943,DRAXIN,KIF5A,0.3971
944,DRAXIN,SYT1,0.4338
945,DRAXIN,PPFIA2,0.4214
946,DRAXIN,NBEA,0.4232
947,DRAXIN,TSC22D1,0.4187
948,DRAXIN,GNG2,0.415
949,DRAXIN,DACT1,0.3927
950,DRAXIN,DAAM1,0.4138
951,DRAXIN,RTN1,0.4022
952,DRAXIN,FLRT2,0.3968
953,DRAXIN,CALM1,0.41
954,DRAXIN,DYNC1H1,0.4177
955,DRAXIN,SCG3,0.4281
956,DRAXIN,TMOD2,0.4539
957,DRAXIN,MYO5A,0.4044
958,DRAXIN,LINGO1,0.4094
959,DRAXIN,SEZ6L2,0.415
960,DRAXIN,GNAO1,0.3932
961,DRAXIN,TERF2IP,0.4045
962,DRAXIN,CMIP,0.402
963,DRAXIN,PAFAH1B1,0.4014
964,DRAXIN,CHD3,0.4252
965,DRAXIN,CDK5R1,0.422
966,DRAXIN,NEUROD2,0.4178
967,DRAXIN,MAPT,0.4805
968,DRAXIN,HN1,0.4866
969,DRAXIN,RAC3,0.4026
970,DRAXIN,SYT4,0.4136
971,DRAXIN,TCF4,0.4078
972,DRAXIN,PAK7,0.4041
973,DRAXIN,MAP1LC3A,0.4023
974,DRAXIN,LINC00657,0.3977
975,DRAXIN,YWHAB,0.4183
976,DRAXIN,ATP9A,0.3958
977,DRAXIN,EEF1A2,0.4005
978,DRAXIN,CELF5,0.4048
979,DRAXIN,ATCAY,0.4345
980,DRAXIN,CDKN2D,0.4505
981,DRAXIN,RAB3A,0.3976
982,DRAXIN,ZNF91,0.4048
983,DRAXIN,TTC9B,0.4546
984,DRAXIN,PAFAH1B3,0.4382
985,DRAXIN,YWHAH,0.4064
986,DRAXIN,RBFOX2,0.4769
987,DRAXIN,SEPT3,0.4166
988,DRAXIN,CXADR,0.4678
989,DRAXIN,TTC3,0.4496
990,PDPN,PLPP3,0.4094
991,PDPN,CYR61,0.3949
992,PDPN,CNN3,0.4316
993,PDPN,PHGDH,0.4122
994,PDPN,NOTCH2,0.4102
995,PDPN,C1orf61,0.418
996,PDPN,BCAN,0.4309
997,PDPN,ATP1A2,0.4176
998,PDPN,PEA15,0.4061
999,PDPN,LTBP1,0.4004
1000,PDPN,DBI,0.4426
1001,PDPN,TFPI,0.4092
1002,PDPN,SEPT2,0.4086
1003,PDPN,FSTL1,0.3986
1004,PDPN,SOX2,0.4873
1005,PDPN,HES1,0.41
1006,PDPN,HOPX,0.4019
1007,PDPN,MYO10,0.4721
1008,PDPN,SLC1A3,0.5273
1009,PDPN,IQGAP2,0.4234
1010,PDPN,ADGRV1,0.4893
1011,PDPN,CDO1,0.4004
1012,PDPN,ID4,0.4535
1013,PDPN,MOXD1,0.4021
1014,PDPN,QKI,0.5107
1015,PDPN,ITGB8,0.4167
1016,PDPN,SRI,0.3928
1017,PDPN,PON2,0.4597
1018,PDPN,PTPRZ1,0.4371
1019,PDPN,PTN,0.4294
1020,PDPN,CD99,0.4373
1021,PDPN,GPM6B,0.4029
1022,PDPN,CLU,0.4554
1023,PDPN,C8orf4,0.4048
1024,PDPN,SFRP1,0.4257
1025,PDPN,PMP2,0.4697
1026,PDPN,TNC,0.3886
1027,PDPN,SOX6,0.4179
1028,PDPN,VIM,0.4793
1029,PDPN,PLCE1,0.4034
1030,PDPN,ZFP36L1,0.4445
1031,PDPN,FOS,0.4168
1032,PDPN,B2M,0.4374
1033,PDPN,METRN,0.4627
1034,PDPN,SPECC1,0.4023
1035,PDPN,SOX9,0.42
1036,PDPN,AQP4,0.437
1037,PDPN,TTYH1,0.4194
1038,PDPN,LGALS1,0.4151
1039,PDPN,MLC1,0.4282
1040,KAZN,FEZF2,0.4208
1041,ATP13A2,FAM49A,0.4139
1042,ATP13A2,SPTBN1,0.4005
1043,ATP13A2,SCN2A,0.3903
1044,ATP13A2,ARPP21,0.3985
1045,ATP13A2,GAP43,0.3986
1046,ATP13A2,NSG1,0.3892
1047,ATP13A2,CRMP1,0.3949
1048,ATP13A2,UCHL1,0.3995
1049,ATP13A2,ANK2,0.3981
1050,ATP13A2,BASP1,0.3985
1051,ATP13A2,MAP1B,0.4276
1052,ATP13A2,MEF2C,0.3968
1053,ATP13A2,HMP19,0.3963
1054,ATP13A2,TUBB2A,0.4189
1055,ATP13A2,CAMK2B,0.4028
1056,ATP13A2,PCLO,0.4071
1057,ATP13A2,PCSK1N,0.3931
1058,ATP13A2,YWHAZ,0.3961
1059,ATP13A2,LY6H,0.3925
1060,ATP13A2,PGM2L1,0.4136
1061,ATP13A2,NCAM1,0.399
1062,ATP13A2,INA,0.4142
1063,ATP13A2,CALY,0.3924
1064,ATP13A2,GRIN2B,0.4258
1065,ATP13A2,NELL2,0.41
1066,ATP13A2,TUBA1A,0.3921
1067,ATP13A2,SYT1,0.3942
1068,ATP13A2,NBEA,0.3943
1069,ATP13A2,CALM1,0.394
1070,ATP13A2,GNAO1,0.3897
1071,ATP13A2,MAPT,0.4061
1072,ATP13A2,YWHAB,0.4017
1073,ATP13A2,CDKN2D,0.4131
1074,ATP13A2,TTC9B,0.4093
1075,ATP13A2,YWHAH,0.4042
1076,ATP13A2,CXADR,0.4112
1077,IGSF21,CAMK2N1,0.4081
1078,IGSF21,STMN1,0.4142
1079,IGSF21,SMAP2,0.3922
1080,IGSF21,ATP6V0B,0.4101
1081,IGSF21,SSBP3,0.3939
1082,IGSF21,NEGR1,0.3891
1083,IGSF21,PRKACB,0.4025
1084,IGSF21,KIAA1107,0.389
1085,IGSF21,CADM3,0.4535
1086,IGSF21,ATP1B1,0.459
1087,IGSF21,KIFAP3,0.3884
1088,IGSF21,DNM3,0.4369
1089,IGSF21,MYT1L,0.4298
1090,IGSF21,FAM49A,0.4656
1091,IGSF21,FKBP1B,0.4321
1092,IGSF21,SPTBN1,0.4576
1093,IGSF21,CREG2,0.4176
1094,IGSF21,R3HDM1,0.3885
1095,IGSF21,RPRM,0.426
1096,IGSF21,SCN2A,0.4669
1097,IGSF21,CSRNP3,0.4433
1098,IGSF21,CHL1,0.4014
1099,IGSF21,ARPP21,0.4659
1100,IGSF21,CAMKV,0.4657
1101,IGSF21,C3orf14,0.3883
1102,IGSF21,FOXP1,0.4464
1103,IGSF21,GAP43,0.4095
1104,IGSF21,SERPINI1,0.4516
1105,IGSF21,PEX5L,0.4091
1106,IGSF21,FGF12,0.4232
1107,IGSF21,NSG1,0.4155
1108,IGSF21,CRMP1,0.4031
1109,IGSF21,JAKMIP1,0.3946
1110,IGSF21,PPP2R2C,0.406
1111,IGSF21,SCD5,0.4371
1112,IGSF21,GPRIN3,0.4267
1113,IGSF21,SNCA,0.469
1114,IGSF21,ANK2,0.3893
1115,IGSF21,FBXW7,0.3921
1116,IGSF21,BASP1,0.3916
1117,IGSF21,KIF2A,0.3888
1118,IGSF21,MAP1B,0.4315
1119,IGSF21,SSBP2,0.4011
1120,IGSF21,MEF2C,0.4734
1121,IGSF21,SPOCK1,0.4334
1122,IGSF21,HMP19,0.4709
1123,IGSF21,TUBB2A,0.4519
1124,IGSF21,HSP90AB1,0.3951
1125,IGSF21,SNAP91,0.407
1126,IGSF21,WASF1,0.4528
1127,IGSF21,ARFGEF3,0.45
1128,IGSF21,CAMK2B,0.41
1129,IGSF21,YWHAG,0.412
1130,IGSF21,PCLO,0.4706
1131,IGSF21,DYNC1I1,0.4304
1132,IGSF21,PRKAR2B,0.4577
1133,IGSF21,GPR22,0.4666
1134,IGSF21,CLCN4,0.3924
1135,IGSF21,PCSK1N,0.394
1136,IGSF21,ACSL4,0.412
1137,IGSF21,TENM1,0.4469
1138,IGSF21,IDS,0.3934
1139,IGSF21,ASAH1,0.394
1140,IGSF21,PSD3,0.4489
1141,IGSF21,LPL,0.4034
1142,IGSF21,NEFL,0.4436
1143,IGSF21,XKR4,0.4179
1144,IGSF21,STMN2,0.3981
1145,IGSF21,RALYL,0.4155
1146,IGSF21,ANKRD46,0.3993
1147,IGSF21,YWHAZ,0.4049
1148,IGSF21,SYBU,0.3969
1149,IGSF21,LY6H,0.4077
1150,IGSF21,PTPRD,0.4007
1151,IGSF21,RFK,0.4007
1152,IGSF21,AGTPBP1,0.393
1153,IGSF21,GABBR2,0.4477
1154,IGSF21,FRRS1L,0.4538
1155,IGSF21,STXBP1,0.397
1156,IGSF21,OLFM1,0.4738
1157,IGSF21,SYT13,0.4106
1158,IGSF21,CNIH2,0.414
1159,IGSF21,PGM2L1,0.5036
1160,IGSF21,MAP6,0.3922
1161,IGSF21,GRM5,0.4623
1162,IGSF21,AASDHPPT,0.3921
1163,IGSF21,ELMOD1,0.4519
1164,IGSF21,ARHGAP20,0.4328
1165,IGSF21,NCAM1,0.4259
1166,IGSF21,THY1,0.4259
1167,IGSF21,SCN3B,0.4355
1168,IGSF21,ANK3,0.4537
1169,IGSF21,SLIT1,0.3942
1170,IGSF21,PSD,0.3967
1171,IGSF21,INA,0.4454
1172,IGSF21,SHTN1,0.3962
1173,IGSF21,CALY,0.5512
1174,IGSF21,GRIN2B,0.4949
1175,IGSF21,CNTN1,0.5336
1176,IGSF21,NELL2,0.4919
1177,IGSF21,SLC38A1,0.3976
1178,IGSF21,KIF5A,0.4206
1179,IGSF21,SYT1,0.4759
1180,IGSF21,PPFIA2,0.4126
1181,IGSF21,SLC6A15,0.389
1182,IGSF21,ATP2B1,0.4766
1183,IGSF21,NBEA,0.4572
1184,IGSF21,PCDH9,0.4155
1185,IGSF21,SLITRK5,0.4532
1186,IGSF21,RTN1,0.3902
1187,IGSF21,CALM1,0.419
1188,IGSF21,GABRB3,0.4275
1189,IGSF21,SCG3,0.4022
1190,IGSF21,LINGO1,0.4234
1191,IGSF21,SH3GL3,0.39
1192,IGSF21,PRKCB,0.4823
1193,IGSF21,SEZ6L2,0.4201
1194,IGSF21,GNAO1,0.4185
1195,IGSF21,CMIP,0.3937
1196,IGSF21,GAS7,0.4724
1197,IGSF21,MAPT,0.4404
1198,IGSF21,RAC3,0.3928
1199,IGSF21,GNAL,0.401
1200,IGSF21,CELF4,0.5009
1201,IGSF21,CHGB,0.4122
1202,IGSF21,SNAP25,0.4218
1203,IGSF21,PCSK2,0.4034
1204,IGSF21,KIF3B,0.4282
1205,IGSF21,MAP1LC3A,0.4047
1206,IGSF21,YWHAB,0.4213
1207,IGSF21,CDKN2D,0.4559
1208,IGSF21,RAB3A,0.4185
1209,IGSF21,TMEM59L,0.4103
1210,IGSF21,FXYD7,0.446
1211,IGSF21,DPF1,0.3902
1212,IGSF21,SPINT2,0.409
1213,IGSF21,TTC9B,0.4761
1214,IGSF21,ATP1A3,0.4357
1215,IGSF21,CALM3,0.4151
1216,IGSF21,SYT5,0.4378
1217,IGSF21,YWHAH,0.4426
1218,IGSF21,MPPED1,0.3956
1219,IGSF21,CXADR,0.4626
1220,NBL1,TUBB2A,0.3906
1221,NBL1,CALY,0.3904
1222,CAMK2N1,TMEM50A,0.4396
1223,CAMK2N1,TMEM57,0.3946
1224,CAMK2N1,STMN1,0.595
1225,CAMK2N1,MARCKSL1,0.5487
1226,CAMK2N1,HPCA,0.4442
1227,CAMK2N1,C1orf216,0.3922
1228,CAMK2N1,MACF1,0.4073
1229,CAMK2N1,SMAP2,0.5051
1230,CAMK2N1,YBX1,0.552
1231,CAMK2N1,ATP6V0B,0.5482
1232,CAMK2N1,RPS8,0.4322
1233,CAMK2N1,RAB3B,0.4251
1234,CAMK2N1,ZYG11B,0.4082
1235,CAMK2N1,SSBP3,0.4318
1236,CAMK2N1,DAB1,0.4802
1237,CAMK2N1,JAK1,0.4109
1238,CAMK2N1,DNAJC6,0.4321
1239,CAMK2N1,LRRC7,0.4584
1240,CAMK2N1,PRKACB,0.4919
1241,CAMK2N1,KIAA1107,0.4516
1242,CAMK2N1,FNBP1L,0.5302
1243,CAMK2N1,PLPPR5,0.4163
1244,CAMK2N1,PLPPR4,0.4133
1245,CAMK2N1,WDR47,0.4371
1246,CAMK2N1,PDE4DIP,0.4581
1247,CAMK2N1,SV2A,0.4689
1248,CAMK2N1,MLLT11,0.5175
1249,CAMK2N1,CELF3,0.4409
1250,CAMK2N1,TPM3,0.5259
1251,CAMK2N1,RUSC1,0.3978
1252,CAMK2N1,CADM3,0.5098
1253,CAMK2N1,DUSP23,0.4134
1254,CAMK2N1,MGST3,0.4624
1255,CAMK2N1,MPZL1,0.3923
1256,CAMK2N1,ATP1B1,0.5196
1257,CAMK2N1,KIFAP3,0.5226
1258,CAMK2N1,DNM3,0.4944
1259,CAMK2N1,XPR1,0.4265
1260,CAMK2N1,NMNAT2,0.4518
1261,CAMK2N1,ARPC5,0.5674
1262,CAMK2N1,KIF21B,0.4791
1263,CAMK2N1,NAV1,0.4753
1264,CAMK2N1,ARL8A,0.4735
1265,CAMK2N1,LPGAT1,0.4306
1266,CAMK2N1,CCSAP,0.4097
1267,CAMK2N1,TOMM20,0.542
1268,CAMK2N1,CEP170,0.5252
1269,CAMK2N1,AKT3,0.4559
1270,CAMK2N1,ZBTB18,0.5066
1271,CAMK2N1,MYT1L,0.5454
1272,CAMK2N1,KIDINS220,0.5702
1273,CAMK2N1,ITGB1BP1,0.3934
1274,CAMK2N1,FAM49A,0.5974
1275,CAMK2N1,FKBP1B,0.5363
1276,CAMK2N1,NCOA1,0.4249
1277,CAMK2N1,KIF3C,0.481
1278,CAMK2N1,DPYSL5,0.4895
1279,CAMK2N1,MAPRE3,0.4466
1280,CAMK2N1,SLC8A1,0.5108
1281,CAMK2N1,PREPL,0.4366
1282,CAMK2N1,PRKCE,0.4041
1283,CAMK2N1,KCNK12,0.3888
1284,CAMK2N1,NRXN1,0.4609
1285,CAMK2N1,SPTBN1,0.5821
1286,CAMK2N1,BCL11A,0.5011
1287,CAMK2N1,MDH1,0.4679
1288,CAMK2N1,ADD2,0.4931
1289,CAMK2N1,DCTN1,0.4299
1290,CAMK2N1,TMSB10,0.5818
1291,CAMK2N1,REEP1,0.5133
1292,CAMK2N1,AFF3,0.412
1293,CAMK2N1,CREG2,0.4008
1294,CAMK2N1,R3HDM1,0.5252
1295,CAMK2N1,KIF5C,0.5927
1296,CAMK2N1,SCN2A,0.5311
1297,CAMK2N1,CSRNP3,0.5659
1298,CAMK2N1,MTX2,0.4149
1299,CAMK2N1,SESTD1,0.4307
1300,CAMK2N1,SATB2,0.4614
1301,CAMK2N1,ABI2,0.5035
1302,CAMK2N1,EEF1B2,0.5289
1303,CAMK2N1,MAP2,0.5442
1304,CAMK2N1,ACSL3,0.3952
1305,CAMK2N1,DNER,0.4471
1306,CAMK2N1,AGAP1,0.4325
1307,CAMK2N1,KIF1A,0.5121
1308,CAMK2N1,CHL1,0.551
1309,CAMK2N1,ATP2B2,0.4036
1310,CAMK2N1,SH3BP5,0.5264
1311,CAMK2N1,TOP2B,0.4283
1312,CAMK2N1,CLASP2,0.4825
1313,CAMK2N1,ARPP21,0.5964
1314,CAMK2N1,EIF1B,0.4239
1315,CAMK2N1,CAMKV,0.5516
1316,CAMK2N1,C3orf14,0.4283
1317,CAMK2N1,TAGLN3,0.4968
1318,CAMK2N1,ATP6V1A,0.4065
1319,CAMK2N1,GAP43,0.5991
1320,CAMK2N1,CHCHD6,0.4323
1321,CAMK2N1,RAB6B,0.4547
1322,CAMK2N1,SERPINI1,0.4368
1323,CAMK2N1,TNIK,0.407
1324,CAMK2N1,CAMK2N2,0.4074
1325,CAMK2N1,FGF12,0.4544
1326,CAMK2N1,NSG1,0.5951
1327,CAMK2N1,CRMP1,0.6037
1328,CAMK2N1,JAKMIP1,0.4658
1329,CAMK2N1,PPP2R2C,0.4625
1330,CAMK2N1,TBC1D14,0.41
1331,CAMK2N1,UCHL1,0.6245
1332,CAMK2N1,OCIAD2,0.4012
1333,CAMK2N1,EPHA5,0.4797
1334,CAMK2N1,CCNI,0.5166
1335,CAMK2N1,SCD5,0.4845
1336,CAMK2N1,SNCA,0.5162
1337,CAMK2N1,RAP1GDS1,0.4777
1338,CAMK2N1,PPP3CA,0.481
1339,CAMK2N1,ANK2,0.5711
1340,CAMK2N1,SCOC,0.4461
1341,CAMK2N1,TRIM2,0.5037
1342,CAMK2N1,GRIA2,0.4829
1343,CAMK2N1,RAPGEF2,0.3937
1344,CAMK2N1,GPM6A,0.4986
1345,CAMK2N1,SLC25A4,0.4727
1346,CAMK2N1,SRD5A1,0.4201
1347,CAMK2N1,MARCH6,0.4597
1348,CAMK2N1,CTNND2,0.4337
1349,CAMK2N1,BASP1,0.6353
1350,CAMK2N1,RAB3C,0.4032
1351,CAMK2N1,KIF2A,0.5142
1352,CAMK2N1,NLN,0.4082
1353,CAMK2N1,PIK3R1,0.4304
1354,CAMK2N1,TAF9,0.4433
1355,CAMK2N1,BDP1,0.4151
1356,CAMK2N1,MAP1B,0.6615
1357,CAMK2N1,ENC1,0.4041
1358,CAMK2N1,HMGCR,0.4402
1359,CAMK2N1,HOMER1,0.4279
1360,CAMK2N1,SSBP2,0.4488
1361,CAMK2N1,MEF2C,0.5457
1362,CAMK2N1,PJA2,0.4946
1363,CAMK2N1,CAMK4,0.4769
1364,CAMK2N1,NREP,0.5176
1365,CAMK2N1,APC,0.4199
1366,CAMK2N1,VDAC1,0.4932
1367,CAMK2N1,SPOCK1,0.4369
1368,CAMK2N1,DPYSL3,0.5633
1369,CAMK2N1,JAKMIP2,0.4211
1370,CAMK2N1,GRIA1,0.409
1371,CAMK2N1,HMP19,0.6146
1372,CAMK2N1,CLTB,0.4954
1373,CAMK2N1,GPRIN1,0.4582
1374,CAMK2N1,SNCB,0.4512
1375,CAMK2N1,PRR7,0.438
1376,CAMK2N1,TUBB2A,0.6277
1377,CAMK2N1,TUBB2B,0.5675
1378,CAMK2N1,MCUR1,0.4499
1379,CAMK2N1,HIST1H4C,0.3908
1380,CAMK2N1,TUBB,0.5562
1381,CAMK2N1,ATP6V1G2,0.417
1382,CAMK2N1,HMGA1,0.4326
1383,CAMK2N1,NUDT3,0.5481
1384,CAMK2N1,HSP90AB1,0.5972
1385,CAMK2N1,KHDRBS2,0.3966
1386,CAMK2N1,PTP4A1,0.481
1387,CAMK2N1,SMAP1,0.494
1388,CAMK2N1,RIMS1,0.4151
1389,CAMK2N1,SNAP91,0.4489
1390,CAMK2N1,BACH2,0.4214
1391,CAMK2N1,CD24,0.5545
1392,CAMK2N1,SOBP,0.4795
1393,CAMK2N1,WASF1,0.5396
1394,CAMK2N1,SERINC1,0.5368
1395,CAMK2N1,NKAIN2,0.3935
1396,CAMK2N1,ARFGEF3,0.4901
1397,CAMK2N1,ABRACL,0.3885
1398,CAMK2N1,PCMT1,0.5053
1399,CAMK2N1,PPP1R14C,0.417
1400,CAMK2N1,RGS17,0.437
1401,CAMK2N1,TULP4,0.4167
1402,CAMK2N1,BZW2,0.494
1403,CAMK2N1,TSPAN13,0.5022
1404,CAMK2N1,MPP6,0.4594
1405,CAMK2N1,JAZF1,0.4158
1406,CAMK2N1,MTURN,0.4594
1407,CAMK2N1,NEUROD6,0.5589
1408,CAMK2N1,SEPT7,0.4321
1409,CAMK2N1,KIAA0895,0.4068
1410,CAMK2N1,CAMK2B,0.5854
1411,CAMK2N1,ADCY1,0.4839
1412,CAMK2N1,STX1A,0.4156
1413,CAMK2N1,YWHAG,0.5918
1414,CAMK2N1,GNAI1,0.4937
1415,CAMK2N1,CACNA2D1,0.4698
1416,CAMK2N1,PCLO,0.6007
1417,CAMK2N1,RUNDC3B,0.4045
1418,CAMK2N1,AKAP9,0.5014
1419,CAMK2N1,DYNC1I1,0.4694
1420,CAMK2N1,PRKAR2B,0.5661
1421,CAMK2N1,GPR22,0.4929
1422,CAMK2N1,GPR85,0.4461
1423,CAMK2N1,FAM3C,0.3884
1424,CAMK2N1,TCAF1,0.4317
1425,CAMK2N1,ATP6V0E2,0.4286
1426,CAMK2N1,CLCN4,0.4165
1427,CAMK2N1,CDKL5,0.4705
1428,CAMK2N1,ATP6AP2,0.4457
1429,CAMK2N1,SYN1,0.4239
1430,CAMK2N1,PCSK1N,0.5942
1431,CAMK2N1,ARHGEF9,0.4183
1432,CAMK2N1,KIAA2022,0.4257
1433,CAMK2N1,NAP1L3,0.4494
1434,CAMK2N1,BEX1,0.5423
1435,CAMK2N1,ACSL4,0.5027
1436,CAMK2N1,PAK3,0.4726
1437,CAMK2N1,DCX,0.5544
1438,CAMK2N1,PGRMC1,0.472
1439,CAMK2N1,IDS,0.562
1440,CAMK2N1,L1CAM,0.4765
1441,CAMK2N1,MSRA,0.4564
1442,CAMK2N1,TUSC3,0.4365
1443,CAMK2N1,ASAH1,0.4836
1444,CAMK2N1,PSD3,0.4546
1445,CAMK2N1,DMTN,0.3981
1446,CAMK2N1,NEFM,0.5057
1447,CAMK2N1,NEFL,0.4877
1448,CAMK2N1,PNMA2,0.4121
1449,CAMK2N1,DPYSL2,0.5702
1450,CAMK2N1,STMN4,0.5846
1451,CAMK2N1,EIF4EBP1,0.4006
