id,g1_symbol,g2_symbol,conn
849,AAGAB,GOLGA2,0.19195872000656014
850,AAGAB,GOLT1A,0.19195872000656014
851,AAGAB,GOLT1B,0.19195872000656014
852,AAGAB,GOSR1,0.19195872000656014
853,AAGAB,GOSR2,0.19195872000656014
854,AAGAB,HOOK2,0.19195872000656014
855,AAGAB,HSP90B1,0.19195872000656014
856,AAGAB,IER3IP1,0.19195872000656014
857,AAGAB,IST1,0.19195872000656014
858,AAGAB,JAGN1,0.19195872000656014
859,AAGAB,JAKMIP1,0.19195872000656014
860,AAGAB,KDELR2,0.19195872000656014
861,AAGAB,KIF20A,0.19195872000656014
862,AAGAB,KIF3A,0.19195872000656014
863,AAGAB,KTN1,0.19195872000656014
864,AAGAB,LCA5,0.19195872000656014
865,AAGAB,LIN7A,0.19195872000656014
866,AAGAB,LMAN2,0.19195872000656014
867,AAGAB,LRP1B,0.19195872000656014
868,AAGAB,LRP2,0.19195872000656014
869,AAGAB,LYST,0.19195872000656014
870,AAGAB,MCFD2,0.19195872000656014
871,AAGAB,MVP,0.19195872000656014
872,AAGAB,MX2,0.19195872000656014
873,AAGAB,NACA,0.19195872000656014
874,AAGAB,NACAD,0.19195872000656014
875,AAGAB,NASP,0.19195872000656014
876,AAGAB,NUP210,0.19195872000656014
877,AAGAB,NXT2,0.19195872000656014
878,AAGAB,PITPNM1,0.19195872000656014
879,AAGAB,PKDCC,0.19195872000656014
880,AAGAB,PLEKHF2,0.19195872000656014
881,AAGAB,PPT1,0.19195872000656014
882,AAGAB,PRAF2,0.19195872000656014
883,AAGAB,RAB12,0.19195872000656014
884,AAGAB,RAB13,0.19195872000656014
885,AAGAB,RAB2A,0.19195872000656014
886,AAGAB,RAB36,0.19195872000656014
887,AAGAB,RAB37,0.19195872000656014
888,AAGAB,RAB3B,0.19195872000656014
889,AAGAB,RAB3IL1,0.19195872000656014
890,AAGAB,RAB4B,0.19195872000656014
891,AAGAB,RAB7A,0.19195872000656014
892,AAGAB,RAB9A,0.19195872000656014
893,AAGAB,RAB9B,0.19195872000656014
894,AAGAB,RABEP2,0.19195872000656014
895,AAGAB,RABGAP1L,0.19195872000656014
896,AAGAB,RABIF,0.19195872000656014
897,AAGAB,RAMP1,0.19195872000656014
898,AAGAB,RAMP3,0.19195872000656014
899,AAGAB,RD3,0.19195872000656014
900,AAMP,PRKD1,0.3839174400131203
901,AAMP,RHOB,0.3839174400131203
902,AAMP,ANGPT4,0.3042473728968298
